\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00053 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 881427       83    0.30048  1.650    0.047   0.00000     2  0.129    0.000 -597558.43  0.077  0.077   89.9      1 348.72638 -1.03809 260.02770 -38.95352       1      19 
 881427       84    0.55646  3.970    0.081   0.00000     2  0.129    0.000 -597558.43  0.077  0.077   89.5      1 348.72636 -1.03807 260.02767 -38.95352       1      19 
 881427       85    0.20700  1.329    0.033   0.00000     2  0.129    0.000 -597558.43  0.077  0.077  -89.6      1 348.72631 -1.03799 260.02755 -38.95351       1      19 
 881427       86    2.14654  6.577    0.221   0.00000     2  0.129    0.000 -597558.43  0.073  0.058   78.5      1 348.72638 -1.03807 260.02768 -38.95350       1      19 
 881427       87    0.80511  2.396    0.081   0.00000     2  0.129    0.000 -597558.43  0.066  0.061   53.2      1 348.72638 -1.03805 260.02766 -38.95350       1      19 
 881427       88    0.10593  0.136    0.015   0.00000     2  0.129    0.000 -597558.43  0.077  0.037   21.6      1 348.72635 -1.03801 260.02760 -38.95349       1      19 
 881427       89    0.12482  0.102    0.008   0.00000     2  0.129    0.000 -597558.43  0.048  0.029  -23.1      1 348.72641 -1.03809 260.02773 -38.95349       1      19 
 881427       90    0.16772  0.581    0.025   0.00000     2  0.129    0.000 -597558.43  0.077  0.036   90.0      1 348.72638 -1.03804 260.02765 -38.95348       1      19 
 881427       91    0.17731  0.443    0.022   0.00000     2  0.129    0.000 -597558.43  0.077  0.077  -89.5      1 348.72636 -1.03802 260.02762 -38.95348       1      19 
 881427       92    0.32081  0.560    0.026   0.00000     2  0.129    0.000 -597558.43  0.065  0.031    0.0      1 348.72639 -1.03806 260.02768 -38.95348       1      19 
 881427       93    0.17336  0.762    0.022   0.00000     2  0.129    0.000 -597558.43  0.077  0.063   28.8      1 348.72641 -1.03807 260.02771 -38.95348       1      19 
 881427       94    0.10376  0.190    0.015   0.00000     2  0.129    0.000 -597558.43  0.077  0.042  -90.0      1 348.72638 -1.03802 260.02763 -38.95347       1      19 
 881427       95    0.13784  0.375    0.017   0.00000     2  0.129    0.000 -597558.43  0.077  0.045  -63.8      1 348.72637 -1.03800 260.02760 -38.95347       1      19 
 881427       96    0.18643  0.651    0.020   0.00000     2  0.129    0.000 -597558.43  0.077  0.056  -41.3      1 348.72636 -1.03798 260.02758 -38.95347       1      19 
 881427       97    0.19733  0.815    0.024   0.00000     2  0.129    0.000 -597558.43  0.077  0.077   -0.2      1 348.72636 -1.03797 260.02756 -38.95346       1      19 
 881427       98    0.13821  0.284    0.016   0.00000     3  0.206    0.000 -145772.71  0.077  0.041  -34.1      1 348.72622 -1.03786 260.02734 -38.95351       1       4 
 881427       99    0.13902  0.424    0.023   0.00000     3  0.206    0.000 -145772.71  0.077  0.070   58.7      1 348.72625 -1.03786 260.02737 -38.95349       1       4 
 881427      100    1.21290  2.114    0.092   0.00000     3  0.206    0.000 -145772.71  0.053  0.045    7.6      1 348.72623 -1.03784 260.02733 -38.95349       1       4 
 881427      101    0.35221  1.955    0.046   0.00000     3  0.206    0.000 -145772.71  0.077  0.077  -89.9      1 348.72626 -1.03784 260.02735 -38.95346       1       4 
 881427      102    0.15555  0.507    0.016   0.00000     3  0.547    0.000 -674764.87  0.077  0.055   40.2      1 348.72745 -1.03926 260.02972 -38.95330       1      13 
 881427      103    0.18890  0.443    0.018   0.00000     3  0.547    0.000 -674764.87  0.077  0.049   56.9      1 348.72746 -1.03926 260.02974 -38.95330       1      13 
 881427      104    0.14253  0.528    0.016   0.00000     3  0.547    0.000 -674764.87  0.077  0.077  -81.6      1 348.72749 -1.03928 260.02977 -38.95328       1      13 
 881427      105    0.23373  0.649    0.022   0.00000     3  0.547    0.000 -674764.87  0.077  0.060    0.0      1 348.72748 -1.03925 260.02974 -38.95328       1      13 
 881427      106    0.10436  0.147    0.009   0.00000     3  0.547    0.000 -674764.87  0.077  0.028   55.6      1 348.72747 -1.03923 260.02971 -38.95327       1      13 
 881427      107    0.23159  1.037    0.028   0.00000     3  0.547    0.000 -674764.87  0.077  0.077  -90.0      1 348.72748 -1.03923 260.02972 -38.95326       1      13 
 881427      108    0.37572  1.276    0.034   0.00000     3  0.547    0.000 -674764.87  0.077  0.077  -84.6      1 348.72746 -1.03920 260.02967 -38.95326       1      13 
 881427      109    0.22836  1.512    0.034   0.00000     3  0.547    0.000 -674764.87  0.077  0.077  -89.9      1 348.72746 -1.03916 260.02963 -38.95324       1      13 
 881427      110    0.21585  1.009    0.031   0.00000     3  0.547    0.000 -674764.87  0.077  0.077   -3.2      1 348.72749 -1.03919 260.02968 -38.95323       1      13 
 881427      111    0.25945  1.345    0.034   0.00000     3  0.547    0.000 -674764.87  0.077  0.064    0.0      1 348.72747 -1.03914 260.02962 -38.95322       1      13 
 881427      112    0.15471  0.379    0.017   0.00000     3  0.547    0.000 -674764.87  0.077  0.047  -90.0      1 348.72751 -1.03920 260.02970 -38.95322       1      13 
 881427      113    0.16579  1.170    0.029   0.00000     3  0.547    0.000 -674764.87  0.077  0.077  -89.5      1 348.72750 -1.03918 260.02967 -38.95321       1      13 
