\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00116 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
|             null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|   null|     null|     null|   null|   null|
 G345.5043+00.3480       56    0.25322  0.527    0.038  -0.00009     3  0.513    0.000  -15463.04  0.061  0.046  -66.4      1 345.50438 0.34871 256.09474 -40.73942       0       1 
 G345.5043+00.3480       57    0.24274  0.566    0.029   0.00013     3  0.531    0.000  -15311.67  0.061  0.031   37.0      1 345.50487 0.34814 256.09574 -40.73937       0       1 
 G345.5043+00.3480       58    0.20991  0.407    0.024   0.00006     3  0.767    0.000  -15110.97  0.061  0.031   65.8      1 345.50441 0.34881 256.09467 -40.73933       0       1 
 G345.5043+00.3480       59    0.33733  0.691    0.041   0.00061     3  0.606    0.000  -15082.28  0.061  0.032   61.4      1 345.50487 0.34823 256.09564 -40.73933       0       1 
 G345.5043+00.3480       60    0.29981  0.937    0.042   0.00019     3  0.351    0.000  -15761.56  0.061  0.044   46.0      1 345.50493 0.34817 256.09575 -40.73931       0       1 
 G345.5043+00.3480       61    0.31449  0.776    0.035   0.00011     3  0.359    0.000  -15249.58  0.061  0.033   28.3      1 345.50499 0.34818 256.09579 -40.73925       0       1 
 G345.5043+00.3480       62    0.35408  0.430    0.031   0.00007     3  0.582    0.000  -14620.51  0.057  0.027  -50.7      1 345.50552 0.34759 256.09683 -40.73919       0       1 
 G345.5043+00.3480       63    0.23101  0.594    0.035   0.00022     3  0.728    0.000  -15191.92  0.061  0.056   70.4      1 345.50472 0.34866 256.09507 -40.73918       0       1 
 G345.5043+00.3480       64    0.21856  0.620    0.028   0.00017     3  0.566    0.000  -15891.81  0.061  0.047   69.1      1 345.50517 0.34820 256.09591 -40.73911       0       1 
 G345.5043+00.3480       65    0.28700  0.709    0.045   0.00018     3  0.664    0.000  -14937.94  0.059  0.055   60.5      1 345.50467 0.34888 256.09479 -40.73909       0       1 
 G345.5043+00.3480       66    0.29565  0.810    0.039   0.00012     3  0.422    0.000  -15403.76  0.061  0.043   31.9      1 345.50482 0.34887 256.09492 -40.73897       0       1 
 G345.5043+00.3480       67    0.28068  0.370    0.025   0.00011     3  0.566    0.000  -15732.89  0.046  0.030   71.0      1 345.50461 0.35012 256.09345 -40.73839       0       1 
 G345.5043+00.3480       68    0.24191  0.724    0.045   0.00000     2  0.112    0.000 -167282.06  0.061  0.045    3.5      1 345.50412 0.34761 256.09569 -40.74029       1       8 
 G345.5043+00.3480       69    0.56422  2.532    0.089   0.00000     2  0.112    0.000 -167282.06  0.061  0.047   81.1      1 345.50413 0.34763 256.09568 -40.74027       1       8 
 G345.5043+00.3480       70    4.65254 10.295    0.497   0.00000     2  0.112    0.000 -167282.06  0.056  0.034   72.5      1 345.50414 0.34765 256.09566 -40.74026       1       8 
 G345.5043+00.3480       71    0.35350  1.186    0.050   0.00000     2  0.112    0.000 -167282.06  0.061  0.041   69.9      1 345.50412 0.34768 256.09562 -40.74026       1       8 
 G345.5043+00.3480       72    0.56841  2.882    0.110   0.00000     2  0.112    0.000 -167282.06  0.061  0.061   -0.0      1 345.50415 0.34764 256.09568 -40.74025       1       8 
 G345.5043+00.3480       73    0.26953  0.712    0.034   0.00000     2  0.112    0.000 -167282.06  0.061  0.025   55.5      1 345.50414 0.34768 256.09563 -40.74024       1       8 
 G345.5043+00.3480       74    0.44772  1.898    0.082   0.00000     2  0.112    0.000 -167282.06  0.061  0.037   49.1      1 345.50415 0.34767 256.09565 -40.74024       1       8 
 G345.5043+00.3480       75    0.31847  0.999    0.056   0.00000     2  0.112    0.000 -167282.06  0.061  0.045   90.0      1 345.50416 0.34766 256.09567 -40.74023       1       8 
 G345.5043+00.3480       76    0.28670  0.520    0.031   0.00000     2  0.865    0.000  -72588.21  0.043  0.037  -52.2      1 345.50449 0.34786 256.09572 -40.73985       1       2 
 G345.5043+00.3480       77    0.30401  0.732    0.036   0.00000     2  0.865    0.000  -72588.21  0.061  0.033   41.1      1 345.50449 0.34788 256.09570 -40.73983       1       2 
 G345.5043+00.3480       78    0.28159  0.514    0.030   0.00000     3  0.666    0.000  -32033.58  0.051  0.034   57.1      1 345.50470 0.34769 256.09607 -40.73978       1       2 
 G345.5043+00.3480       79    0.27323  0.418    0.028   0.00000     3  0.666    0.000  -32033.58  0.061  0.026   75.8      1 345.50471 0.34770 256.09606 -40.73977       1       2 
 G345.5043+00.3480       80    0.30394  0.795    0.040   0.00000     3  0.841    0.000 -181290.70  0.061  0.037  -59.4      1 345.50456 0.34793 256.09571 -40.73975       1       6 
 G345.5043+00.3480       81    0.22408  0.466    0.041   0.00000     3  0.841    0.000 -181290.70  0.061  0.061  -35.9      1 345.50458 0.34791 256.09574 -40.73975       1       6 
 G345.5043+00.3480       82    0.33412  1.308    0.052   0.00000     3  0.841    0.000 -181290.70  0.061  0.061  -29.9      1 345.50457 0.34794 256.09570 -40.73974       1       6 
 G345.5043+00.3480       83    0.23529  0.606    0.026   0.00000     3  0.841    0.000 -181290.70  0.061  0.033  -10.5      1 345.50457 0.34795 256.09569 -40.73973       1       6 
 G345.5043+00.3480       84    0.22574  0.717    0.040   0.00000     3  0.841    0.000 -181290.70  0.061  0.061    0.2      1 345.50460 0.34792 256.09575 -40.73973       1       6 
 G345.5043+00.3480       85    0.26827  1.172    0.049   0.00000     3  0.841    0.000 -181290.70  0.061  0.061   90.0      1 345.50463 0.34793 256.09576 -40.73970       1       6 
 G345.5043+00.3480       86    0.31526  0.596    0.038   0.00000     0  0.905    0.000 -183512.54  0.061  0.031   41.2      1 345.50464 0.34787 256.09584 -40.73972       1       3 
 G345.5043+00.3480       87    0.25474  1.016    0.044   0.00000     0  0.905    0.000 -183512.54  0.061  0.049   23.1      1 345.50465 0.34789 256.09582 -40.73970       1       3 
 G345.5043+00.3480       88    0.31084  0.690    0.034   0.00000     0  0.905    0.000 -183512.54  0.061  0.024   68.2      1 345.50468 0.34788 256.09586 -40.73969       1       3 
 G345.5043+00.3480       89    0.28639  0.836    0.035   0.00000     3  0.797    0.000  -57695.90  0.061  0.037   65.5      1 345.50417 0.34850 256.09480 -40.73972       1       2 
 G345.5043+00.3480       90    0.30082  0.860    0.040   0.00000     3  0.797    0.000  -57695.90  0.061  0.030   62.6      1 345.50420 0.34849 256.09483 -40.73970       1       2 
 G345.5043+00.3480       91    0.23698  0.652    0.030   0.00000     0  0.972    0.000 -118052.38  0.061  0.036   52.9      1 345.50434 0.34830 256.09514 -40.73970       1       2 
 G345.5043+00.3480       92    0.35954  0.944    0.041   0.00000     0  0.972    0.000 -118052.38  0.061  0.043   50.0      1 345.50436 0.34831 256.09515 -40.73967       1       2 
 G345.5043+00.3480       93    0.26571  0.693    0.034   0.00000     3  0.872    0.000 -128516.73  0.061  0.033   55.3      1 345.50471 0.34789 256.09587 -40.73965       1       3 
 G345.5043+00.3480       94    0.27486  0.494    0.030   0.00000     3  0.872    0.000 -128516.73  0.061  0.028   47.3      1 345.50469 0.34792 256.09583 -40.73965       1       3 
 G345.5043+00.3480       95    0.31876  0.786    0.044   0.00000     3  0.872    0.000 -128516.73  0.061  0.041   60.8      1 345.50468 0.34795 256.09578 -40.73965       1       3 
 G345.5043+00.3480       96    0.32395  0.639    0.034   0.00000     3  0.512    0.000  -35944.19  0.061  0.032   55.4      1 345.50420 0.34863 256.09469 -40.73961       1       2 
 G345.5043+00.3480       97    0.41830  1.084    0.052   0.00000     3  0.512    0.000  -35944.19  0.061  0.035   56.9      1 345.50421 0.34864 256.09469 -40.73960       1       2 
 G345.5043+00.3480       98    0.32334  0.656    0.036   0.00000     3  0.844    0.000 -104278.59  0.061  0.031   70.2      1 345.50432 0.34849 256.09493 -40.73961       1       3 
 G345.5043+00.3480       99    0.31943  0.740    0.046   0.00000     3  0.844    0.000 -104278.59  0.061  0.037   76.1      1 345.50434 0.34849 256.09494 -40.73959       1       3 
 G345.5043+00.3480      100    0.24541  0.513    0.031   0.00000     3  0.844    0.000 -104278.59  0.061  0.035   70.1      1 345.50436 0.34847 256.09498 -40.73958       1       3 
 G345.5043+00.3480      101    0.35804  0.931    0.063   0.00000     3  0.727    0.000 -123615.98  0.061  0.050   80.2      1 345.50426 0.34857 256.09480 -40.73960       1       4 
 G345.5043+00.3480      102    0.28819  0.520    0.039   0.00000     3  0.727    0.000 -123615.98  0.061  0.033  -23.8      1 345.50429 0.34857 256.09482 -40.73957       1       4 
 G345.5043+00.3480      103    0.37658  0.820    0.044   0.00000     3  0.727    0.000 -123615.98  0.061  0.033  -87.5      1 345.50430 0.34859 256.09481 -40.73956       1       4 
 G345.5043+00.3480      104    0.41687  1.140    0.065   0.00000     3  0.727    0.000 -123615.98  0.061  0.047   61.1      1 345.50429 0.34862 256.09477 -40.73955       1       4 
